date,closing,adjusted,evolution,quantity,volume
19/06/2020,36400,36400,-029,65147,237811538
18/06/2020,36505,36505,030,337650,12639219125
17/06/2020,36395,36395,399,79177,2881646915
16/06/2020,35000,35000,145,420545,14684455265
15/06/2020,34500,34500,088,109678,3780348955
12/06/2020,34200,34200,-087,41798,143651079
11/06/2020,34500,34500,-112,77074,2665357495
10/06/2020,34890,34890,-143,80593,2830009865
09/06/2020,35395,35395,-016,89053,3153822705
08/06/2020,35450,35450,100,29833,105738086
05/06/2020,35100,35100,029,22870,803463085
04/06/2020,35000,35000,034,18794,66077551
03/06/2020,34880,34880,-034,130924,458921591
02/06/2020,35000,35000,101,72813,2548717255
01/06/2020,34650,34650,043,48755,16884589
29/05/2020,34500,34500,000,98395,3386332325
28/05/2020,34500,34500,-282,61063,2149792105
27/05/2020,35500,35500,172,137895,484447077
26/05/2020,34900,34900,132,173541,6067547935
22/05/2020,34445,34445,131,202824,6996654435
21/05/2020,34000,34000,180,59926,203563043
20/05/2020,33400,33400,-179,20905,70281357
19/05/2020,34010,34010,-112,24409,839931875
18/05/2020,34395,34395,267,91619,313118528
15/05/2020,33500,33500,381,46809,156030213
14/05/2020,32270,32270,145,130727,4203524775
13/05/2020,31810,31810,-212,42477,136100779
12/05/2020,32500,32500,-342,136419,44483663
11/05/2020,33650,33650,-159,50874,172482416
08/05/2020,34195,34195,-118,126664,4297538275
07/05/2020,34605,34605,-070,23143,802376855
06/05/2020,34850,34850,-183,71823,2525164315
05/05/2020,35500,35500,000,190247,6754322525
04/05/2020,35500,35500,-034,944288,33521788775
30/04/2020,35620,35620,118,77185,2755463655
29/04/2020,35205,35205,103,242348,845839246
28/04/2020,34845,34845,400,28724,98917387
27/04/2020,33505,33505,153,28382,94699212
24/04/2020,33000,33000,123,34508,1136939365
23/04/2020,32600,32600,000,6548,21339637
22/04/2020,32600,32600,093,14397,47069283
21/04/2020,32300,32300,-259,79319,26029016
20/04/2020,33160,33160,011,21361,711280275
17/04/2020,33125,33125,-121,16348,541688345
16/04/2020,33530,33530,009,14312,48156114
15/04/2020,33500,33500,-176,45557,153152351
14/04/2020,34100,34100,000,30028,1024207425
13/04/2020,34100,34100,-084,3353,11394752
10/04/2020,34390,34390,026,44249,1522241265
09/04/2020,34300,34300,118,167693,5773052095
08/04/2020,33900,33900,389,88609,2956309745
07/04/2020,32630,32630,-399,124284,4068219335
06/04/2020,33985,33985,-400,26803,9142779
03/04/2020,35400,35400,-221,146263,522065814
02/04/2020,36200,36200,-215,64223,2339296355
01/04/2020,36995,36995,-052,4322,160001925
31/03/2020,37190,37190,000,9026,33795218
30/03/2020,37190,37190,000,77874,2896356475
27/03/2020,37190,37190,-161,47144,1756548825
26/03/2020,37800,37800,-256,29176,111367274
25/03/2020,38795,38795,-277,142938,5564373535
24/03/2020,39900,39900,061,182280,740206953
23/03/2020,39660,39660,400,156026,618795468
20/03/2020,38135,38135,400,275078,1048717558
19/03/2020,36670,36670,400,204824,7509271545
18/03/2020,35260,35260,-399,92098,324931613
17/03/2020,36725,36725,-400,106090,3897209805
16/03/2020,38255,38255,-999,129508,505042246
13/03/2020,42500,42500,119,116672,484459052
12/03/2020,42000,42000,-749,242687,1035175713
11/03/2020,45400,45400,-066,137032,6250728635
10/03/2020,45700,45700,623,127259,581141586
09/03/2020,43020,43020,-607,145702,624735743
06/03/2020,45800,45800,-378,93750,4373863045
05/03/2020,47600,47600,-021,100467,4782866225
04/03/2020,47700,47700,-141,52848,2532903445
03/03/2020,48380,48380,-246,47801,2327448365
02/03/2020,49600,49600,020,5641,27975585
28/02/2020,49500,49500,-237,163503,813584633
27/02/2020,50700,50700,000,0,0
26/02/2020,50700,50700,-078,38832,19806496
25/02/2020,51100,51100,018,66894,342340558
24/02/2020,51010,51010,002,13140,6696981
21/02/2020,51000,51000,119,415850,210273260
20/02/2020,50400,50400,080,41120,206663262
19/02/2020,50000,50000,000,1234,6108562
18/02/2020,50000,50000,000,31282,156412047
17/02/2020,50000,50000,-002,10776,5374400
14/02/2020,50010,50010,103,81573,4074770105
13/02/2020,49500,49500,247,3063,15133661
12/02/2020,48305,48305,004,2553,123322665
11/02/2020,48285,48285,-116,22517,108785682
10/02/2020,48850,48850,000,31519,153972395
07/02/2020,48850,48850,-111,133338,653137089
06/02/2020,49400,49400,-120,52421,259372541
05/02/2020,50000,50000,121,20775,103793209
04/02/2020,49400,49400,000,39257,193924394
03/02/2020,49400,49400,-198,6549,3240292
31/01/2020,50400,50400,120,66589,3338185285
30/01/2020,49800,49800,-040,52869,263287593
29/01/2020,50000,50000,-060,44574,223443785
28/01/2020,50300,50300,-040,31068,15671220
27/01/2020,50500,50500,-020,51028,257696865
24/01/2020,50600,50600,020,107846,545577773
23/01/2020,50500,50500,-039,65410,330569927
22/01/2020,50700,50700,080,130080,657832876
21/01/2020,50300,50300,002,24988,125478267
20/01/2020,50290,50290,078,6719,33726745
17/01/2020,49900,49900,-020,83774,4203711235
16/01/2020,50000,50000,041,60363,3013688955
15/01/2020,49795,49795,028,97600,4859767185
14/01/2020,49655,49655,069,7710,3815216
13/01/2020,49315,49315,-067,1827,90070855
10/01/2020,49650,49650,-049,361565,1799825055
09/01/2020,49895,49895,039,120485,601413608
08/01/2020,49700,49700,040,112770,560487594
07/01/2020,49500,49500,092,17848,87831035
06/01/2020,49050,49050,-090,21396,104932399
03/01/2020,49495,49495,101,26656,131123911
02/01/2020,49000,49000,-180,4770,2337300
