date,closing,adjusted,evolution,quantity,volume
22/05/2020,12990,12792,-159,27036,35136274
21/05/2020,13200,12998,162,1000,130980
20/05/2020,12990,12792,351,560,726965
19/05/2020,12550,12358,-346,27681,35163627
18/05/2020,13000,12801,039,1874,2492285
15/05/2020,12950,12752,-038,926,1202185
14/05/2020,13000,12801,-226,1370,178700
13/05/2020,13300,13097,231,590,757325
12/05/2020,13000,12801,-370,8193,1079676
11/05/2020,13500,13294,000,0,0
08/05/2020,13500,13294,-288,1737,2388926
07/05/2020,13900,13688,-071,375,522965
06/05/2020,14000,13786,000,3558,503214
05/05/2020,14000,13786,241,4725,66171505
04/05/2020,13670,13461,399,8189,111943485
30/04/2020,13145,12944,400,595,77972
29/04/2020,12640,12447,399,154826,1922279395
28/04/2020,12155,11969,-276,44565,552153025
27/04/2020,12500,12309,-303,15211,1910321
24/04/2020,12890,12693,312,2778,358886
23/04/2020,12500,12309,000,10506,1313362
22/04/2020,12500,12309,-138,5447,68159415
21/04/2020,12675,12481,-398,89140,117517432
20/04/2020,13200,12998,-222,23971,3235439
17/04/2020,13500,13294,-253,5822,806612
16/04/2020,13850,13638,000,0,0
15/04/2020,13850,13638,-107,874,12190445
14/04/2020,14000,13786,-257,2414,338249
13/04/2020,14370,14150,000,0,0
10/04/2020,14370,14150,264,5105,7335885
09/04/2020,14000,13786,000,20,280725
08/04/2020,14000,13786,127,188,25912
07/04/2020,13825,13614,-399,2336,32313305
06/04/2020,14400,14180,-003,840,121192
03/04/2020,14405,14185,-397,32728,47185662
02/04/2020,15000,14771,000,330,495925
01/04/2020,15000,14771,-385,125,1925575
31/03/2020,15600,15362,000,510,79549
30/03/2020,15600,15362,123,245,38220
27/03/2020,15410,15175,-393,7430,1144964
26/03/2020,16040,15795,197,285,4570475
25/03/2020,15730,15490,-394,1181,19106675
24/03/2020,16375,16125,397,2035,33323125
23/03/2020,15750,15509,396,15,23625
20/03/2020,15150,14919,398,64717,98002359
19/03/2020,14570,14347,400,67321,975362465
18/03/2020,14010,13796,-398,150,21015
17/03/2020,14590,14367,-003,115,167785
16/03/2020,14595,14372,-991,7461,11107897
13/03/2020,16200,15952,-061,36481,571552815
12/03/2020,16300,16051,-791,25453,415481435
11/03/2020,17700,17430,-221,561,99305
10/03/2020,18100,17823,838,1527,27589125
09/03/2020,16700,16445,-727,699,1253674
06/03/2020,18010,17735,-265,20757,37420985
05/03/2020,18500,18217,-365,6555,1213925
04/03/2020,19200,18907,317,2,384
03/03/2020,18610,18326,005,322,599184
02/03/2020,18600,18316,-264,4173,776578
28/02/2020,19105,18813,-055,42766,82103129
27/02/2020,19210,18917,-298,50,9605
26/02/2020,19800,19497,051,7,1386
25/02/2020,19700,19399,181,525,101362
24/02/2020,19350,19054,-178,1700,328950
21/02/2020,19700,19399,155,57745,11260875
20/02/2020,19400,19104,-295,1160,2253831
19/02/2020,19990,19685,199,10,1999
18/02/2020,19600,19301,-101,31,60655
17/02/2020,19800,19497,051,4103,807827
14/02/2020,19700,19399,074,205182,4042124385
13/02/2020,19555,19256,-020,300,586941
12/02/2020,19595,19296,-300,1099,21534905
11/02/2020,20200,19891,000,0,0
10/02/2020,20200,19891,125,17930,3621110
07/02/2020,19950,19645,129,10706,21327662
06/02/2020,19695,19394,-003,797,1571482
05/02/2020,19700,19399,-045,16905,337521075
04/02/2020,19790,19488,-005,79,156341
03/02/2020,19800,19497,000,2104,416592
31/01/2020,19800,19497,272,3064,59720245
30/01/2020,19275,18981,-067,1001,193055
29/01/2020,19405,19109,-298,694,13487215
28/01/2020,20000,19694,360,21292,41857125
27/01/2020,19305,19010,-250,779,15040545
24/01/2020,19800,19497,313,3762,744876
23/01/2020,19200,18907,000,253321,4863643245
22/01/2020,19200,18907,103,150970,289891425
21/01/2020,19005,18715,000,0,0
20/01/2020,19005,18715,-050,2645,50218725
17/01/2020,19100,18808,-180,4154,793444
16/01/2020,19450,19153,000,208,40206
15/01/2020,19450,19153,000,0,0
14/01/2020,19450,19153,125,17801,34286945
13/01/2020,19210,18917,005,15320,29407035
10/01/2020,19200,18907,-154,51041,9799872
09/01/2020,19500,19202,263,2574,494424
08/01/2020,19000,18710,-104,3430,650518
07/01/2020,19200,18907,000,0,0
06/01/2020,19200,18907,000,0,0
03/01/2020,19200,18907,000,0,0
02/01/2020,19200,18907,000,1,192
